transaction_id,customer_id,source_table,amount,country_risk_score,velocity_24h,kyc_complete,kyb_complete,is_cross_border,rule_alert,model_probability,risk_tier
TX111170,3690,kyc,2065.53,9,2,1,1,0,1,0.28746939770565033,Low
TX111171,6703,core_banking,6996.32,1,2,1,1,1,0,0.08127646152180314,Low
TX111172,2247,kyc,8728.85,8,3,1,1,0,1,0.33081743454698204,Low
TX111173,4411,wire,4644.25,6,4,1,1,1,0,0.3526408212455334,Medium
TX111174,1416,kyc,2421.44,9,3,1,1,0,1,0.34406082612955186,Low
TX111175,2767,cards,3005.0,2,4,1,1,1,0,0.14370836626369055,Low
TX111176,4447,core_banking,1712.44,7,4,1,1,1,0,0.39411090579024344,Medium
TX111177,3937,core_banking,3281.11,6,3,1,1,0,0,0.18920853059534873,Low
TX111178,6646,core_banking,8519.17,4,3,1,1,0,0,0.13802052541563237,Low
TX111179,4682,kyc,41282.3,8,6,1,1,0,1,0.7658241956696815,High
TX111180,3468,cards,1091.99,5,3,1,1,0,0,0.140423091969584,Low
TX111181,3560,kyc,12922.97,5,2,1,1,0,0,0.1614205781770692,Low
TX111182,4669,core_banking,5339.06,3,1,1,1,0,0,0.06162205801371931,Low
TX111183,5746,cards,734.19,1,3,1,1,0,0,0.05000644277861895,Low
TX111184,2659,kyc,3302.07,6,2,1,0,1,0,0.3883085935046742,Medium
TX111185,4507,cards,3035.13,5,4,1,1,0,0,0.18335647782543518,Low
TX111186,4448,kyc,3635.06,6,5,1,1,0,0,0.2803405701486216,Low
TX111187,1056,core_banking,10381.49,4,1,1,1,0,0,0.09392309733451808,Low
TX111188,6476,kyc,26235.68,2,0,1,0,0,1,0.1392238755030877,Low
TX111189,4419,wire,13294.09,3,1,1,1,0,0,0.07982648969359973,Low
TX111190,2452,kyc,4504.39,9,6,1,1,0,1,0.5442969696818551,Medium
TX111191,4801,core_banking,5033.68,3,0,1,1,1,0,0.08062975271902026,Low
TX111192,5066,kyc,29113.44,1,1,1,1,0,1,0.07936328912214774,Low
TX111193,6491,cards,1263.06,2,0,1,1,0,0,0.032427205985483855,Low
TX111194,1204,core_banking,12607.92,2,3,1,1,0,0,0.09545969049752452,Low
TX111195,3482,core_banking,1156.0,10,4,1,1,0,1,0.460199384669415,Medium
TX111196,2080,core_banking,791.97,2,2,1,1,0,0,0.05154979527288827,Low
TX111197,4446,wire,6844.28,7,4,0,1,1,0,0.6569090039623728,High
TX111198,4009,core_banking,693.93,1,1,1,1,0,0,0.030896980824300768,Low
TX111199,3849,kyc,2458.19,1,2,1,1,0,0,0.041727837902359115,Low
TX111200,6892,core_banking,14389.65,3,3,1,1,1,1,0.20483216810818713,Low
TX111201,4189,core_banking,1459.89,8,1,0,1,1,1,0.4977740522058056,Medium
TX111202,3466,kyc,21955.67,2,2,1,1,0,0,0.1023344168621456,Low
TX111203,1403,kyc,380.87,3,0,1,1,1,0,0.06935307025710362,Low
TX111204,2737,wire,10345.1,3,5,1,1,0,0,0.17538667090030713,Low
TX111205,6383,kyc,912.22,6,1,1,1,0,0,0.11526316845880864,Low
TX111206,3710,wire,2997.93,6,6,1,1,0,0,0.3284789845157935,Low
TX111207,6462,core_banking,4517.64,9,2,1,1,1,1,0.4324449779852576,Medium
TX111208,4195,cards,2745.45,5,2,1,1,1,0,0.18940065762765168,Low
TX111209,4288,kyc,2815.06,6,1,1,1,0,0,0.12223077082917788,Low
TX111210,3579,wire,853.37,8,3,1,0,0,1,0.4304214025413556,Medium
TX111211,4339,wire,14987.6,2,3,1,1,0,0,0.10289775645540562,Low
TX111212,1400,core_banking,1064.43,2,0,1,1,0,0,0.03220978828471775,Low
TX111213,1345,wire,1063.47,10,2,1,1,0,1,0.3401157253124225,Low
TX111214,3854,core_banking,3303.59,1,3,1,1,1,0,0.09076132662752172,Low
TX111215,4587,wire,1813.79,7,4,1,1,0,0,0.2735833638412166,Low
TX111216,4305,core_banking,8421.83,1,4,1,1,0,0,0.08126846092615686,Low
TX111217,3574,cards,2135.45,9,3,1,1,1,1,0.4737094568794576,Medium
TX111218,2764,wire,3636.67,2,1,1,1,0,0,0.0446716278576504,Low
TX111219,5254,core_banking,4082.62,4,4,1,1,1,0,0.23377651288130402,Low
TX111220,4628,wire,9641.19,9,9,1,1,0,1,0.7516518483271265,High
TX111221,1282,cards,2148.04,5,1,1,0,0,0,0.17153054679767674,Low
TX111222,3714,wire,684.17,10,2,1,1,1,1,0.46852814945609417,Medium
TX111223,5265,wire,1620.31,6,2,1,1,1,0,0.22911959123118905,Low
TX111224,5705,kyc,11353.79,5,1,1,0,0,0,0.22224739186910852,Low
TX111225,2721,kyc,5156.75,1,4,1,1,0,0,0.07313412729407405,Low
TX111226,6549,core_banking,2513.89,1,3,1,1,0,0,0.05304987835045934,Low
TX111227,4910,cards,3870.43,6,4,1,0,0,0,0.38118183617425255,Medium
TX111228,3626,core_banking,2791.6,2,3,1,1,0,0,0.06963601505802383,Low
TX111229,4762,cards,8003.96,7,4,1,1,0,0,0.31867635852741677,Low
TX111230,6229,wire,5102.46,10,2,0,1,0,1,0.593532042235189,Medium
TX111231,2361,core_banking,2754.84,4,3,1,1,0,0,0.11572201328060426,Low
TX111232,1902,cards,9114.85,6,3,1,1,0,0,0.2225304989834861,Low
TX111233,3642,kyc,11811.22,6,3,1,1,0,0,0.23928430290094915,Low
TX111234,1503,core_banking,1451.94,8,1,1,1,0,1,0.18859245276202447,Low
TX111235,6013,core_banking,1478.74,8,7,1,1,0,1,0.510437458520324,Medium
TX111236,6822,cards,40174.79,6,2,1,1,0,1,0.39798157282204916,Medium
TX111237,4633,kyc,6809.54,10,4,1,1,0,1,0.5095823016057246,Medium
TX111238,6879,wire,19328.46,1,4,1,1,1,1,0.18339639355946785,Low
TX111239,1412,core_banking,8887.2,2,4,1,1,0,0,0.10631490295770583,Low
TX111240,4795,wire,5764.23,5,3,0,1,1,0,0.4505987116165444,Medium
TX111241,3657,core_banking,429.8,10,7,1,1,1,1,0.7530680866397224,High
TX111242,2664,kyc,1073.67,10,2,1,1,0,1,0.3401958539008846,Low
TX111243,2870,core_banking,6976.64,5,2,1,1,0,0,0.13519128994276694,Low
TX111244,4271,wire,1473.02,4,3,1,1,0,0,0.1112096423203613,Low
TX111245,4849,cards,3139.25,3,1,1,1,0,0,0.05731735396815267,Low
TX111246,1984,wire,9048.42,2,3,1,1,0,0,0.08523108240790762,Low
TX111247,4687,cards,4169.87,7,4,1,1,0,0,0.29027381985222334,Low
TX111248,6559,wire,5425.02,6,3,1,1,0,0,0.20098903736779472,Low
TX111249,1062,kyc,14588.0,5,6,1,1,0,0,0.3567679443008379,Medium
TX111250,6270,kyc,16106.49,7,2,0,0,0,0,0.6510657553309491,High
TX111251,4646,wire,3441.58,10,2,1,1,0,1,0.3590373649166419,Medium
TX111252,3053,kyc,13016.23,9,3,1,1,0,1,0.4318193829850789,Medium
TX111253,5409,core_banking,1392.93,9,2,1,0,0,1,0.44244439320803,Medium
TX111254,4706,wire,4567.81,4,2,1,1,0,0,0.0979576126906903,Low
TX111255,5612,wire,6412.58,10,1,1,1,0,1,0.3261698759849509,Low
TX111256,1487,cards,3276.72,4,3,1,1,0,0,0.11760432028067769,Low
TX111257,1353,cards,2915.95,3,3,1,1,0,0,0.0904673610282721,Low
TX111258,4852,cards,1188.66,6,7,1,1,0,0,0.3708908632039054,Medium
TX111259,2821,wire,3513.72,1,4,1,1,0,0,0.06933046740314398,Low
TX111260,2429,wire,728.89,10,2,1,0,0,1,0.5063774416238566,Medium
TX111261,3527,kyc,3186.95,9,4,1,1,0,1,0.40891397774143806,Medium
TX111262,5351,wire,3867.28,3,3,0,1,0,0,0.20187038113925043,Low
TX111263,2078,kyc,7671.22,9,4,1,1,0,1,0.44731941902879196,Medium
TX111264,6839,kyc,1122.94,3,2,1,1,0,0,0.06781821040196274,Low
TX111265,3524,wire,5114.72,8,1,1,1,0,1,0.20899651440299621,Low
TX111266,1903,core_banking,6436.24,4,4,1,1,1,0,0.24885438529342027,Low
TX111267,1426,cards,3561.52,1,6,1,1,0,0,0.1095499109263264,Low
TX111268,6143,core_banking,5695.46,5,3,1,1,0,0,0.16101991724352827,Low
TX111269,1679,cards,4768.94,4,4,1,0,0,0,0.26637613508701724,Low
TX111270,3513,kyc,270.24,6,2,1,1,0,0,0.1405726812153619,Low
TX111271,5012,cards,1447.91,1,2,1,1,0,0,0.04033660784232698,Low
TX111272,4078,kyc,31031.41,1,8,1,1,0,1,0.34662660415402613,Low
TX111273,2575,cards,7016.57,5,5,1,1,0,0,0.2489126266079874,Low
TX111274,1647,wire,1994.99,10,3,1,1,0,1,0.40608460547427316,Medium
TX111275,5268,core_banking,5253.38,2,4,1,1,1,0,0.15366612547801728,Low
TX111276,3941,wire,7412.92,8,5,1,1,0,1,0.43768867145931856,Medium
TX111277,1288,core_banking,17002.62,10,7,0,1,0,1,0.8854507220198882,High
TX111278,2087,cards,2466.81,9,2,1,1,0,1,0.29035476978731717,Low
TX111279,4376,kyc,2006.16,4,6,1,1,0,0,0.21252292404044407,Low
TX111280,2010,core_banking,2213.32,6,4,1,1,1,0,0.3334696540562385,Low
TX111281,3348,kyc,2056.19,4,5,1,1,1,0,0.26736490366627785,Low
TX111282,1747,kyc,1988.21,1,3,0,1,0,0,0.11915960322665403,Low
TX111283,5781,core_banking,4391.34,7,1,0,0,1,0,0.6256727134619073,Medium
TX111284,4782,cards,2389.77,3,3,1,1,0,0,0.08896339780257956,Low
TX111285,5703,kyc,3421.78,10,0,1,1,0,1,0.2534610367797583,Low
TX111286,1314,cards,23679.36,4,3,1,1,0,0,0.21395936092194984,Low
TX111287,3253,kyc,1397.03,1,3,1,1,0,0,0.05112012522766935,Low
TX111288,2605,kyc,5099.17,10,2,1,1,0,1,0.3724947602248848,Medium
TX111289,4736,core_banking,1169.57,7,1,1,1,0,0,0.14816516135899346,Low
TX111290,5928,wire,9200.49,5,3,1,1,1,0,0.27329221361560496,Low
TX111291,2365,kyc,11147.65,4,5,1,1,0,0,0.2244651863962042,Low
TX111292,5618,wire,1528.94,4,4,1,1,0,0,0.13865729158647255,Low
TX111293,4482,kyc,1815.53,2,3,1,1,0,0,0.06745501565295443,Low
TX111294,5944,wire,7091.94,9,6,0,1,0,1,0.7628227417294062,High
TX111295,1487,wire,2766.98,1,0,1,1,0,0,0.0260040284815149,Low
TX111296,6945,core_banking,15020.27,5,3,1,1,1,1,0.3155517058007235,Low
TX111297,3607,kyc,1094.63,9,2,1,1,0,1,0.28055951067979784,Low
TX111298,2680,kyc,10689.84,1,6,1,1,1,1,0.21486333893366516,Low
TX111299,2096,cards,34116.13,9,1,1,0,0,1,0.660172841321341,High
TX111300,6909,core_banking,5388.84,7,3,1,0,1,0,0.537084125626084,Medium
TX111301,6300,wire,1925.82,7,3,1,1,1,0,0.3379157297845375,Low
TX111302,1787,kyc,1673.88,1,2,1,0,0,0,0.07860784750843687,Low
TX111303,3669,wire,3096.35,9,3,1,1,0,1,0.3494113356834239,Low
TX111304,5401,kyc,7158.55,9,1,1,1,1,1,0.3942574950206512,Medium
TX111305,4544,wire,817.64,5,4,1,1,1,0,0.2647581743212956,Low
TX111306,2134,cards,2671.03,8,1,1,1,0,1,0.19520866802811332,Low
TX111307,3162,cards,4153.12,1,2,1,1,0,0,0.04416550167150535,Low
TX111308,3208,kyc,17225.76,8,5,1,1,1,1,0.6554090763982784,High
TX111309,2732,wire,23428.36,9,4,1,1,0,1,0.5841887253858142,Medium
TX111310,6764,wire,3191.98,3,4,1,1,0,0,0.11422622228899747,Low
TX111311,2217,kyc,1201.87,9,4,1,1,0,1,0.39223323454014236,Medium
TX111312,5239,kyc,4188.69,10,2,1,1,0,1,0.3650769053020867,Medium
TX111313,6471,kyc,4341.43,5,5,1,1,0,0,0.23182230119127825,Low
TX111314,5768,cards,11921.83,10,2,1,1,0,1,0.42978314948972396,Medium
TX111315,5796,core_banking,2336.27,3,0,1,1,0,0,0.04401420842628273,Low
TX111316,1952,wire,1354.24,6,2,1,1,0,0,0.1452190928436112,Low
TX111317,1799,cards,3598.79,4,5,1,1,1,0,0.278072599828269,Low
TX111318,5697,kyc,2591.24,3,1,1,1,0,0,0.056289756496247886,Low
TX111319,5480,core_banking,2523.4,4,4,1,1,0,0,0.14286675160332513,Low
TX111320,5451,kyc,1527.98,10,1,1,1,0,1,0.28976601903436566,Low
TX111321,3511,wire,1037.47,9,2,1,1,1,1,0.4028296736243004,Medium
TX111322,4140,core_banking,6703.33,10,5,1,0,0,1,0.7280232797407009,High
TX111323,1092,core_banking,4741.03,1,2,1,1,0,0,0.04504234508070043,Low
TX111324,2746,core_banking,1630.21,5,4,1,1,0,0,0.1761079071622461,Low
TX111325,4170,kyc,8266.25,10,1,1,1,0,1,0.34058659479360315,Low
TX111326,1754,wire,576.74,6,2,1,1,0,0,0.14187369589155083,Low
TX111327,1780,wire,2421.17,9,4,1,1,0,1,0.40245193512169253,Medium
TX111328,1271,wire,4515.87,10,4,0,1,1,1,0.8034590558736544,High
TX111329,2259,cards,11024.2,8,2,1,1,0,1,0.2943908845003816,Low
TX111330,6957,core_banking,2089.11,5,3,0,1,0,0,0.2938244978932512,Low
TX111331,5176,wire,11204.12,9,4,1,1,0,1,0.4780501667587161,Medium
TX111332,6689,core_banking,1897.46,5,4,1,1,0,0,0.1774691935793018,Low
TX111333,2542,core_banking,8278.86,5,2,1,1,1,0,0.220932597535545,Low
TX111334,4593,kyc,19578.02,9,3,1,1,0,1,0.48880954401435994,Medium
TX111335,6351,core_banking,1339.51,7,1,1,1,1,0,0.2327018995841535,Low
TX111336,3112,kyc,4236.25,1,4,1,0,1,0,0.21053040279623622,Low
TX111337,4943,core_banking,6251.77,2,3,1,1,0,0,0.07790284994224009,Low
TX111338,5157,cards,1049.16,5,2,1,1,0,0,0.11271743323164407,Low
TX111339,5993,wire,5611.03,3,1,1,1,0,0,0.062174791529922,Low
TX111340,6816,core_banking,2066.44,9,5,1,1,0,1,0.4606628139823243,Medium
TX111341,4691,kyc,1567.26,7,1,1,1,0,0,0.14993054555835914,Low
TX111342,4495,kyc,2384.36,10,3,1,1,0,1,0.4093755541419548,Medium
TX111343,6213,core_banking,2217.0,5,5,1,1,0,0,0.2188458337298838,Low
TX111344,5107,core_banking,8108.66,2,1,1,0,0,0,0.09919538406756345,Low
TX111345,3170,kyc,3637.64,10,5,1,1,0,1,0.5442135657373383,Medium
TX111346,4780,cards,36707.14,7,1,1,1,0,1,0.3763076713641786,Medium
TX111347,4294,core_banking,2130.07,3,3,1,0,0,0,0.1630854674574317,Low
TX111348,2372,kyc,5848.17,4,4,1,1,0,0,0.1577169634027815,Low
TX111349,4095,cards,3131.71,2,3,1,1,0,0,0.07041118994718819,Low
TX111350,4741,cards,1016.2,3,3,0,1,1,0,0.2840555017054198,Low
TX111351,6422,wire,17862.16,8,1,1,1,0,1,0.2921790431651865,Low
TX111352,4482,wire,4103.39,7,5,1,1,1,0,0.4759232977205779,Medium
TX111353,1989,kyc,1667.43,2,2,1,1,1,0,0.08853623394511459,Low
TX111354,6925,kyc,5430.86,9,3,1,1,0,1,0.36820621576209533,Medium
TX111355,4468,kyc,10233.39,3,2,0,1,0,0,0.1975256646701056,Low
TX111356,2722,kyc,1557.97,5,3,1,1,0,0,0.1424032657434072,Low
TX111357,5526,wire,3828.96,8,2,0,1,0,1,0.44374261781372104,Medium
TX111358,3308,wire,10304.52,1,6,1,1,0,0,0.1347797889673682,Low
TX111359,3220,cards,4294.44,3,2,1,1,0,0,0.07518134091664899,Low
TX111360,6036,wire,6337.07,4,6,1,1,0,0,0.23899404459222098,Low
TX111361,6205,core_banking,2795.99,6,5,1,1,0,0,0.2744540906772641,Low
TX111362,4143,cards,755.3,9,3,0,1,1,1,0.6784015169203286,High
TX111363,3238,cards,2830.51,4,7,1,1,0,0,0.2629034273599708,Low
TX111364,6179,wire,2078.43,2,7,1,1,1,0,0.2559254671945143,Low
TX111365,2039,kyc,3264.92,7,5,1,1,0,0,0.33721547938999663,Low
TX111366,5483,cards,2101.32,2,4,1,1,0,0,0.08576679183891647,Low
TX111367,4504,wire,4316.89,9,1,1,1,0,1,0.2537125622021859,Low
TX111368,6124,cards,2574.18,1,2,1,1,1,0,0.07044303643446459,Low
TX111369,3523,cards,8175.12,2,4,1,1,1,0,0.16744131223926,Low
TX111370,5992,wire,6739.0,4,2,1,1,1,0,0.1688029264815717,Low
TX111371,1091,core_banking,1444.56,8,3,1,1,1,1,0.39904631032136945,Medium
TX111372,5549,kyc,12791.83,3,4,1,1,0,0,0.15286745257454745,Low
TX111373,1419,core_banking,1766.47,10,2,0,1,0,1,0.5650852205454368,Medium
TX111374,4854,core_banking,1182.85,10,6,1,1,1,1,0.7091789473458554,High
TX111375,2171,kyc,10460.44,2,5,1,0,0,0,0.2452914412721313,Low
TX111376,6780,core_banking,2013.63,7,0,1,1,0,0,0.12244013592166715,Low
TX111377,5615,cards,4015.13,4,2,1,0,0,0,0.17661226895186458,Low
TX111378,1627,cards,1004.43,6,2,1,0,0,0,0.2525902503007611,Low
TX111379,6352,kyc,2524.93,8,4,1,1,0,1,0.33813252335250754,Low
TX111380,2511,core_banking,3244.22,1,3,1,1,1,0,0.09058999224858466,Low
TX111381,4273,cards,2458.86,7,1,1,0,0,0,0.26816749555692143,Low
TX111382,1511,cards,2178.07,6,2,1,1,0,0,0.14883501767570842,Low
TX111383,1633,kyc,3793.23,9,5,1,0,0,1,0.6462881938126461,Medium
TX111384,2447,wire,9798.97,1,1,1,1,0,0,0.04200571829755878,Low
TX111385,4206,core_banking,1419.95,9,3,1,1,0,1,0.3361939584499483,Low
TX111386,4257,kyc,290.77,2,2,1,1,0,0,0.05069884058664025,Low
TX111387,6133,core_banking,12575.68,10,3,1,1,0,1,0.49753721991690986,Medium
TX111388,1990,wire,1885.0,4,1,1,0,0,0,0.13423459485393002,Low
TX111389,5496,cards,2052.62,4,5,1,1,0,0,0.17391107783776372,Low
TX111390,1035,core_banking,2110.39,10,1,1,1,1,1,0.41918100460689867,Medium
TX111391,2746,core_banking,964.54,10,4,1,1,0,1,0.4585351748935548,Medium
TX111392,2050,kyc,2453.07,10,1,1,1,0,1,0.2964745754769984,Low
TX111393,1743,kyc,2752.3,1,3,1,1,0,0,0.053470628435082816,Low
TX111394,4507,wire,5626.53,3,2,1,0,0,0,0.14640607955866825,Low
TX111395,6404,kyc,2105.53,5,4,1,1,1,0,0.27362527916096996,Low
TX111396,5001,kyc,316.91,4,5,1,1,0,0,0.16535550469806082,Low
TX111397,6124,cards,955.89,4,2,0,1,0,0,0.19053404082003444,Low
TX111398,4548,kyc,11108.73,10,3,1,1,1,1,0.6198250101076753,Medium
TX111399,1322,wire,1571.6,1,7,1,1,0,0,0.1284208410468043,Low
TX111400,3075,core_banking,6284.34,7,0,1,1,0,0,0.13942810144327564,Low
TX111401,5942,wire,1783.89,9,3,1,1,0,1,0.33904254997494293,Low
TX111402,1265,core_banking,8207.73,2,1,1,1,0,0,0.05201880143653583,Low
TX111403,1583,wire,4020.19,3,3,1,1,0,0,0.09369820291625673,Low
TX111404,6002,cards,852.92,10,3,1,1,1,1,0.5324175118859719,Medium
TX111405,1379,core_banking,1128.97,8,2,1,1,0,1,0.22785092611269744,Low
TX111406,6756,wire,820.75,9,3,1,0,1,1,0.6338400208154985,Medium
TX111407,5551,cards,9067.64,2,3,1,1,0,0,0.08528354527321941,Low
TX111408,4990,cards,1034.04,3,6,1,1,0,0,0.164680287235719,Low
TX111409,4217,core_banking,2516.79,10,5,1,1,0,1,0.5344671610071788,Medium
TX111410,1536,core_banking,3360.14,1,3,1,1,0,0,0.054557643420796324,Low
TX111411,3487,kyc,4545.99,9,2,1,1,0,1,0.3055746959909462,Low
TX111412,5846,wire,2296.1,8,5,1,0,0,1,0.5671821415082013,Medium
TX111413,6423,cards,753.31,10,5,1,1,0,1,0.5190821898655517,Medium
TX111414,3681,wire,1089.2,2,2,1,1,0,0,0.05206080487802168,Low
TX111415,6035,wire,1271.6,8,4,1,1,0,1,0.32838600551282515,Low
TX111416,5659,core_banking,257.69,10,3,1,1,0,1,0.3915072771664174,Medium
TX111417,1345,kyc,5605.96,2,5,1,1,0,0,0.11985632789065902,Low
TX111418,4721,wire,6035.6,10,4,1,1,0,1,0.5028114703689182,Medium
TX111419,4696,cards,1246.63,5,2,1,1,1,0,0.18147768666936684,Low
TX111420,4257,cards,13420.41,1,2,1,1,0,0,0.060070519761802235,Low
TX111421,5633,core_banking,3273.45,4,1,1,1,1,0,0.12288067834140122,Low
TX111422,6336,cards,8497.18,7,3,1,1,0,0,0.27039909142825014,Low
TX111423,4302,cards,7910.13,2,1,1,1,0,0,0.05150754904930189,Low
TX111424,2922,core_banking,3183.83,1,3,1,1,0,0,0.054240217680692975,Low
TX111425,6898,wire,478.51,4,4,1,1,0,0,0.1343244375256673,Low
TX111426,6781,cards,4442.8,8,3,1,1,1,1,0.42445730244212154,Medium
TX111427,5116,cards,6163.55,10,3,0,1,0,1,0.6605450871121944,High
TX111428,4843,wire,1895.88,10,4,1,1,0,1,0.4666385902699297,Medium
TX111429,1624,core_banking,4276.2,8,0,1,1,1,1,0.2572458231077092,Low
TX111430,3409,core_banking,3538.03,3,1,1,1,0,0,0.05807617200314927,Low
TX111431,2189,core_banking,1403.49,6,5,1,1,0,0,0.26485644127008295,Low
TX111432,4089,wire,3294.86,9,1,1,0,0,1,0.39779050158722584,Medium
TX111433,5957,wire,2188.1,4,3,1,1,0,0,0.11370761790245774,Low
TX111434,2347,core_banking,5297.92,3,2,1,1,0,0,0.07766005693312267,Low
TX111435,6980,wire,2018.27,6,2,1,1,0,0,0.1481278695176059,Low
TX111436,1777,kyc,1787.07,8,2,1,1,1,1,0.3435638287544775,Low
TX111437,1590,core_banking,707.87,10,4,1,1,1,1,0.592612389559296,Medium
TX111438,6846,core_banking,33072.17,5,2,1,1,0,1,0.28040086701464195,Low
TX111439,1601,kyc,2315.61,2,2,1,1,0,0,0.05422033279894443,Low
TX111440,5411,cards,1175.54,9,4,1,1,0,1,0.39201357145384624,Medium
TX111441,5580,cards,6657.59,3,3,1,1,0,0,0.1018364256360804,Low
TX111442,2980,wire,4389.31,9,4,1,1,0,1,0.4191231089604958,Medium
TX111443,1386,core_banking,6299.33,9,4,1,1,0,1,0.4354808583487412,Medium
TX111444,2850,cards,7003.0,8,2,1,1,1,1,0.3858252381577954,Medium
TX111445,1411,cards,10905.96,6,0,1,1,0,0,0.12583568421124178,Low
TX111446,5033,kyc,1255.44,5,3,0,1,0,0,0.28780684124591127,Low
TX111447,6332,wire,4215.72,7,3,1,1,0,0,0.24187085874681788,Low
TX111448,6982,cards,750.66,8,4,1,1,1,1,0.4541970446591084,Medium
TX111449,5802,wire,2679.22,5,4,1,1,0,0,0.18149858025369411,Low
TX111450,5647,cards,7119.93,4,5,1,1,0,0,0.20088015368472673,Low
TX111451,6289,cards,1487.41,1,6,0,1,0,0,0.2196099826538135,Low
TX111452,5619,wire,33889.84,6,2,0,1,0,1,0.566146117041082,Medium
TX111453,4903,cards,3707.19,2,1,1,1,0,0,0.0447770793996014,Low
TX111454,6977,wire,595.66,8,2,0,1,0,1,0.41601550539282905,Medium
TX111455,2935,cards,7370.47,7,4,1,1,0,0,0.31388177505525655,Low
TX111456,3476,wire,33529.9,1,5,1,1,1,1,0.32159455598010467,Low
TX111457,6437,cards,389.0,5,1,1,1,0,0,0.08815406681060806,Low
TX111458,2866,kyc,7438.62,5,1,1,1,0,0,0.11010703042454738,Low
TX111459,2792,cards,1353.78,1,3,1,1,0,0,0.05104674784468474,Low
TX111460,1912,core_banking,3449.44,9,3,1,1,0,1,0.35222583003187086,Medium
TX111461,2653,cards,983.21,9,2,1,1,0,1,0.27977304634931005,Low
TX111462,4561,core_banking,8548.4,1,3,1,1,0,0,0.06471816452983385,Low
TX111463,6318,cards,2648.04,7,3,1,1,0,0,0.23195256607048548,Low
TX111464,1817,kyc,11618.89,3,4,1,1,0,0,0.1476265661508708,Low
TX111465,5084,core_banking,1300.35,9,4,1,1,0,1,0.3930552090316509,Medium
TX111466,5598,core_banking,2961.39,4,0,1,1,0,0,0.058615563305785316,Low
TX111467,6374,cards,360.05,6,2,1,1,0,0,0.14095286484410993,Low
TX111468,5500,cards,48908.61,4,1,1,1,0,1,0.28532507391145795,Low
TX111469,1935,core_banking,24826.26,8,4,1,1,1,1,0.6590175374780776,High
TX111470,3933,wire,32185.38,4,4,1,0,0,1,0.4866252663957703,Medium
TX111471,6713,wire,16866.83,7,3,1,1,0,0,0.3318874038676469,Low
TX111472,6450,wire,2016.46,6,2,1,1,1,0,0.23157771734198973,Low
TX111473,4676,cards,3483.72,2,5,1,1,0,0,0.11223922283299557,Low
TX111474,6779,kyc,4872.88,5,1,1,1,0,0,0.1016111973937684,Low
TX111475,5008,wire,5294.66,3,3,1,1,0,0,0.09755539837276526,Low
TX111476,1389,kyc,1217.42,7,2,1,1,0,0,0.1828150739302948,Low
TX111477,6484,core_banking,1157.7,1,5,1,1,0,0,0.08095210901285382,Low
TX111478,2008,wire,956.16,2,3,1,1,1,0,0.10846333250204344,Low
TX111479,3284,cards,2376.71,6,1,1,1,0,0,0.12059421186324432,Low
TX111480,2428,core_banking,2644.01,3,5,1,0,0,0,0.24648279636756618,Low
TX111481,5317,core_banking,2315.37,5,3,1,1,0,0,0.14567145564458897,Low
TX111482,1179,core_banking,4680.79,5,3,0,0,0,0,0.47847023360349294,Medium
TX111483,4842,core_banking,913.35,3,3,1,1,1,0,0.1384727954498482,Low
TX111484,6186,cards,1549.4,10,3,1,1,1,1,0.5384810025878382,Medium
TX111485,5726,kyc,1702.21,5,2,1,0,1,0,0.31207792547167956,Low
TX111486,2841,cards,8258.12,6,5,1,1,1,0,0.4425138738266152,Medium
TX111487,6381,core_banking,4435.92,4,4,1,1,0,0,0.15126126921719477,Low
TX111488,3172,wire,5106.13,5,4,1,1,0,0,0.19446014467760306,Low
TX111489,5080,core_banking,1430.9,10,2,0,1,0,1,0.5621965607118793,Medium
TX111490,4040,kyc,3791.41,2,2,0,1,0,0,0.1292844138962871,Low
TX111491,1405,cards,1678.38,9,2,1,1,0,1,0.28470190222572167,Low
TX111492,1017,core_banking,1736.83,2,0,1,1,0,0,0.032951529185221304,Low
TX111493,2098,cards,5268.9,10,3,1,1,0,1,0.43399043074218746,Medium
TX111494,6607,kyc,1906.66,5,5,1,1,1,0,0.32447823850333624,Low
TX111495,6723,kyc,3276.35,10,4,1,1,0,1,0.4786809959253264,Medium
TX111496,3460,cards,2779.73,2,4,1,1,1,0,0.1427408581426754,Low
TX111497,6811,kyc,1125.26,8,2,1,1,0,1,0.22782808177564198,Low
TX111498,1296,core_banking,2043.66,2,2,1,1,0,0,0.05373429822578562,Low
TX111499,6804,cards,2076.63,3,2,1,1,0,0,0.06995908881543841,Low
TX111500,2385,cards,2485.72,2,4,1,1,0,0,0.08682762753966598,Low
TX111501,1220,core_banking,600.09,9,1,1,1,0,1,0.2298785949139742,Low
TX111502,5547,cards,1755.86,4,3,1,1,0,0,0.112191891838934,Low
TX111503,3294,cards,9062.08,7,2,1,1,0,0,0.2274392986177762,Low
TX111504,2753,wire,5638.58,5,5,0,1,0,0,0.437171425445218,Medium
TX111505,5558,cards,2441.93,6,5,1,0,0,0,0.4293429376130089,Medium
TX111506,2998,core_banking,1119.08,6,2,1,1,0,0,0.1442004046661999,Low
TX111507,5517,cards,4025.48,8,3,1,1,0,1,0.29543990090832656,Low
TX111508,2171,kyc,9582.37,7,4,1,1,0,0,0.33078936451267726,Low
TX111509,1515,core_banking,16598.08,7,1,1,1,0,0,0.22986614077874049,Low
TX111510,2949,kyc,2156.0,5,3,1,1,0,0,0.14497864370098598,Low
